REGION,FUEL,TIMESLICE,YEAR,VALUE
REGION1,EECP,S04B3,2016,0.014041096
REGION1,EECP,S04B3,2017,0.014041096
REGION1,EECP,S04B3,2018,0.014041096
REGION1,EECP,S04B3,2019,0.014041096
REGION1,EECP,S04B3,2020,0.014041096
REGION1,EECP,S04B3,2021,0.014041096
REGION1,EECP,S04B3,2022,0.014041096
REGION1,EECP,S04B3,2023,0.014041096
REGION1,EECP,S04B3,2024,0.014041096
REGION1,EECP,S04B3,2025,0.014041096
REGION1,EECP,S04B3,2026,0.014041096
REGION1,EECP,S04B3,2027,0.014041096
REGION1,EECP,S04B3,2028,0.014041096
REGION1,EECP,S04B3,2029,0.014041096
REGION1,EECP,S04B3,2030,0.014041096
REGION1,EECP,S04B3,2031,0.014041096
REGION1,EECP,S04B3,2032,0.014041096
REGION1,EECP,S04B3,2033,0.014041096
REGION1,EECP,S04B3,2034,0.014041096
REGION1,EECP,S04B3,2035,0.014041096
REGION1,EECP,S04B3,2036,0.014041096
REGION1,EECP,S04B3,2037,0.014041096
REGION1,EECP,S04B3,2038,0.014041096
REGION1,EECP,S04B3,2039,0.014041096
REGION1,EECP,S04B3,2040,0.014041096
REGION1,EECP,S04B3,2041,0.014041096
REGION1,EECP,S04B3,2042,0.014041096
REGION1,EECP,S04B3,2043,0.014041096
REGION1,EECP,S04B3,2044,0.014041096
REGION1,EECP,S04B3,2045,0.014041096
REGION1,EECP,S04B3,2046,0.014041096
REGION1,EECP,S04B3,2047,0.014041096
REGION1,EECP,S04B3,2048,0.014041096
REGION1,EECP,S04B3,2049,0.014041096
REGION1,EECP,S04B3,2050,0.014041096
REGION1,EECP,S04B3,2051,0.014041096
REGION1,EECP,S04B3,2052,0.014041096
REGION1,EECP,S04B3,2053,0.014041096
REGION1,EECP,S04B3,2054,0.014041096
REGION1,EECP,S04B3,2055,0.014041096
REGION1,EECP,S04B3,2056,0.014041096
REGION1,EECP,S04B3,2057,0.014041096
REGION1,EECP,S04B3,2058,0.014041096
REGION1,EECP,S04B3,2059,0.014041096
REGION1,EECP,S04B3,2060,0.014041096
REGION1,EECP,S05B1,2015,0.02739726
REGION1,EECP,S05B1,2016,0.02739726
REGION1,EECP,S05B1,2017,0.02739726
REGION1,EECP,S05B1,2018,0.02739726
REGION1,EECP,S05B1,2019,0.02739726
REGION1,EECP,S05B1,2020,0.02739726
REGION1,EECP,S05B1,2021,0.02739726
REGION1,EECP,S05B1,2022,0.02739726
REGION1,EECP,S05B1,2023,0.02739726
REGION1,EECP,S05B1,2024,0.02739726
REGION1,EECP,S05B1,2025,0.02739726
REGION1,EECP,S05B1,2026,0.02739726
REGION1,EECP,S05B1,2027,0.02739726
REGION1,EECP,S05B1,2028,0.02739726
REGION1,EECP,S05B1,2029,0.02739726
REGION1,EECP,S05B1,2030,0.02739726
REGION1,EECP,S05B1,2031,0.02739726
REGION1,EECP,S05B1,2032,0.02739726
REGION1,EECP,S05B1,2033,0.02739726
REGION1,EECP,S05B1,2034,0.02739726
REGION1,EECP,S05B1,2035,0.02739726
REGION1,EECP,S05B1,2036,0.02739726
REGION1,EECP,S05B1,2037,0.02739726
REGION1,EECP,S05B1,2038,0.02739726
REGION1,EECP,S05B1,2039,0.02739726
REGION1,EECP,S05B1,2040,0.02739726
REGION1,EECP,S05B1,2041,0.02739726
REGION1,EECP,S05B1,2042,0.02739726
REGION1,EECP,S05B1,2043,0.02739726
REGION1,EECP,S05B1,2044,0.02739726
REGION1,EECP,S05B1,2045,0.02739726
REGION1,EECP,S05B1,2046,0.02739726
REGION1,EECP,S05B1,2047,0.02739726
REGION1,EECP,S05B1,2048,0.02739726
REGION1,EECP,S05B1,2049,0.02739726
REGION1,EECP,S05B1,2050,0.02739726
REGION1,EECP,S05B1,2051,0.02739726
REGION1,EECP,S05B1,2052,0.02739726
REGION1,EECP,S05B1,2053,0.02739726
REGION1,EECP,S05B1,2054,0.02739726
REGION1,EECP,S05B1,2055,0.02739726
REGION1,EECP,S05B1,2056,0.02739726
REGION1,EECP,S05B1,2057,0.02739726
REGION1,EECP,S05B1,2058,0.02739726
REGION1,EECP,S05B1,2059,0.02739726
REGION1,EECP,S05B1,2060,0.02739726
REGION1,EECP,S05B2,2015,0.068493151
REGION1,EECP,S05B2,2016,0.068493151
REGION1,EECP,S05B2,2017,0.068493151
REGION1,EECP,S05B2,2018,0.068493151
REGION1,EECP,S05B2,2019,0.068493151
REGION1,EECP,S05B2,2020,0.068493151
REGION1,EECP,S05B2,2021,0.068493151
REGION1,EECP,S05B2,2022,0.068493151
REGION1,EECP,S05B2,2023,0.068493151
REGION1,EECP,S05B2,2024,0.068493151
REGION1,EECP,S05B2,2025,0.068493151
REGION1,EECP,S05B2,2026,0.068493151
REGION1,EECP,S05B2,2027,0.068493151
REGION1,EECP,S05B2,2028,0.068493151
REGION1,EECP,S05B2,2029,0.068493151
REGION1,EECP,S05B2,2030,0.068493151
REGION1,EECP,S05B2,2031,0.068493151
REGION1,EECP,S05B2,2032,0.068493151
REGION1,EECP,S05B2,2033,0.068493151
REGION1,EECP,S05B2,2034,0.068493151
REGION1,EECP,S05B2,2035,0.068493151
REGION1,EECP,S05B2,2036,0.068493151
REGION1,EECP,S05B2,2037,0.068493151
REGION1,EECP,S05B2,2038,0.068493151
REGION1,EECP,S05B2,2039,0.068493151
REGION1,EECP,S05B2,2040,0.068493151
REGION1,EECP,S05B2,2041,0.068493151
REGION1,EECP,S05B2,2042,0.068493151
REGION1,EECP,S05B2,2043,0.068493151
REGION1,EECP,S05B2,2044,0.068493151
REGION1,EECP,S05B2,2045,0.068493151
REGION1,EECP,S05B2,2046,0.068493151
REGION1,EECP,S05B2,2047,0.068493151
REGION1,EECP,S05B2,2048,0.068493151
REGION1,EECP,S05B2,2049,0.068493151
REGION1,EECP,S05B2,2050,0.068493151
REGION1,EECP,S05B2,2051,0.068493151
REGION1,EECP,S05B2,2052,0.068493151
REGION1,EECP,S05B2,2053,0.068493151
REGION1,EECP,S05B2,2054,0.068493151
REGION1,EECP,S05B2,2055,0.068493151
REGION1,EECP,S05B2,2056,0.068493151
REGION1,EECP,S05B2,2057,0.068493151
REGION1,EECP,S05B2,2058,0.068493151
REGION1,EECP,S05B2,2059,0.068493151
REGION1,EECP,S05B2,2060,0.068493151
REGION1,EECP,S05B3,2015,0.01369863
REGION1,EECP,S05B3,2016,0.01369863
REGION1,EECP,S05B3,2017,0.01369863
REGION1,EECP,S05B3,2018,0.01369863
REGION1,EECP,S05B3,2019,0.01369863
REGION1,EECP,S05B3,2020,0.01369863
REGION1,EECP,S05B3,2021,0.01369863
REGION1,EECP,S05B3,2022,0.01369863
REGION1,EECP,S05B3,2023,0.01369863
REGION1,EECP,S05B3,2024,0.01369863
REGION1,EECP,S05B3,2025,0.01369863
REGION1,EECP,S05B3,2026,0.01369863
REGION1,EECP,S05B3,2027,0.01369863
REGION1,EECP,S05B3,2028,0.01369863
REGION1,EECP,S05B3,2029,0.01369863
REGION1,EECP,S05B3,2030,0.01369863
REGION1,EECP,S05B3,2031,0.01369863
REGION1,EECP,S05B3,2032,0.01369863
REGION1,EECP,S05B3,2033,0.01369863
REGION1,EECP,S05B3,2034,0.01369863
REGION1,EECP,S05B3,2035,0.01369863
REGION1,EECP,S05B3,2036,0.01369863
REGION1,EECP,S05B3,2037,0.01369863
REGION1,EECP,S05B3,2038,0.01369863
REGION1,EECP,S05B3,2039,0.01369863
REGION1,EECP,S05B3,2040,0.01369863
REGION1,EECP,S05B3,2041,0.01369863
REGION1,EECP,S05B3,2042,0.01369863
REGION1,EECP,S05B3,2043,0.01369863
REGION1,EECP,S05B3,2044,0.01369863
REGION1,EECP,S05B3,2045,0.01369863
REGION1,EECP,S05B3,2046,0.01369863
REGION1,EECP,S05B3,2047,0.01369863
REGION1,EECP,S05B3,2048,0.01369863
REGION1,EECP,S05B3,2049,0.01369863
REGION1,EECP,S05B3,2050,0.01369863
REGION1,EECP,S05B3,2051,0.01369863
REGION1,EECP,S05B3,2052,0.01369863
REGION1,EECP,S05B3,2053,0.01369863
REGION1,EECP,S05B3,2054,0.01369863
REGION1,EECP,S05B3,2055,0.01369863
REGION1,EECP,S05B3,2056,0.01369863
REGION1,EECP,S05B3,2057,0.01369863
REGION1,EECP,S05B3,2058,0.01369863
REGION1,EECP,S05B3,2059,0.01369863
REGION1,EECP,S05B3,2060,0.01369863
REGION1,FIHS,S01B1,2015,0.024518451
REGION1,FIHS,S01B1,2016,0.024518451
REGION1,FIHS,S01B1,2017,0.024518451
REGION1,FIHS,S01B1,2018,0.024518451
REGION1,FIHS,S01B1,2019,0.024518451
REGION1,FIHS,S01B1,2020,0.024518451
REGION1,FIHS,S01B1,2021,0.024518451
REGION1,FIHS,S01B1,2022,0.024518451
REGION1,FIHS,S01B1,2023,0.024518451
REGION1,FIHS,S01B1,2024,0.024518451
REGION1,FIHS,S01B1,2025,0.024518451
REGION1,FIHS,S01B1,2026,0.024518451
REGION1,FIHS,S01B1,2027,0.024518451
REGION1,FIHS,S01B1,2028,0.024518451
REGION1,FIHS,S01B1,2029,0.024518451
REGION1,FIHS,S01B1,2030,0.024518451
REGION1,FIHS,S01B1,2031,0.024518451
REGION1,FIHS,S01B1,2032,0.024518451
REGION1,FIHS,S01B1,2033,0.024518451
REGION1,FIHS,S01B1,2034,0.024518451
REGION1,FIHS,S01B1,2035,0.024518451
REGION1,FIHS,S01B1,2036,0.024518451
REGION1,FIHS,S01B1,2037,0.024518451
REGION1,FIHS,S01B1,2038,0.024518451
REGION1,FIHS,S01B1,2039,0.024518451
REGION1,FIHS,S01B1,2040,0.024518451
REGION1,FIHS,S01B1,2041,0.024518451
REGION1,FIHS,S01B1,2042,0.024518451
REGION1,FIHS,S01B1,2043,0.024518451
REGION1,FIHS,S01B1,2044,0.024518451
REGION1,FIHS,S01B1,2045,0.024518451
REGION1,FIHS,S01B1,2046,0.024518451
REGION1,FIHS,S01B1,2047,0.024518451
REGION1,FIHS,S01B1,2048,0.024518451
REGION1,FIHS,S01B1,2049,0.024518451
REGION1,FIHS,S01B1,2050,0.024518451
REGION1,FIHS,S01B1,2051,0.024518451
REGION1,FIHS,S01B1,2052,0.024518451
REGION1,FIHS,S01B1,2053,0.024518451
REGION1,FIHS,S01B1,2054,0.024518451
REGION1,FIHS,S01B1,2055,0.024518451
REGION1,FIHS,S01B1,2056,0.024518451
REGION1,FIHS,S01B1,2057,0.024518451
REGION1,FIHS,S01B1,2058,0.024518451
REGION1,FIHS,S01B1,2059,0.024518451
REGION1,FIHS,S01B1,2060,0.024518451
REGION1,FIHS,S01B2,2015,0.061296128
REGION1,FIHS,S01B2,2016,0.061296128
REGION1,FIHS,S01B2,2017,0.061296128
REGION1,FIHS,S01B2,2018,0.061296128
REGION1,FIHS,S01B2,2019,0.061296128
REGION1,FIHS,S01B2,2020,0.061296128
REGION1,FIHS,S01B2,2021,0.061296128
REGION1,FIHS,S01B2,2022,0.061296128
REGION1,FIHS,S01B2,2023,0.061296128
REGION1,FIHS,S01B2,2024,0.061296128
REGION1,FIHS,S01B2,2025,0.061296128
REGION1,FIHS,S01B2,2026,0.061296128
REGION1,FIHS,S01B2,2027,0.061296128
REGION1,FIHS,S01B2,2028,0.061296128
REGION1,FIHS,S01B2,2029,0.061296128
REGION1,FIHS,S01B2,2030,0.061296128
REGION1,FIHS,S01B2,2031,0.061296128
REGION1,FIHS,S01B2,2032,0.061296128
REGION1,FIHS,S01B2,2033,0.061296128
REGION1,FIHS,S01B2,2034,0.061296128
REGION1,FIHS,S01B2,2035,0.061296128
REGION1,FIHS,S01B2,2036,0.061296128
REGION1,FIHS,S01B2,2037,0.061296128
REGION1,FIHS,S01B2,2038,0.061296128
REGION1,FIHS,S01B2,2039,0.061296128
REGION1,FIHS,S01B2,2040,0.061296128
REGION1,FIHS,S01B2,2041,0.061296128
REGION1,FIHS,S01B2,2042,0.061296128
REGION1,FIHS,S01B2,2043,0.061296128
REGION1,FIHS,S01B2,2044,0.061296128
REGION1,FIHS,S01B2,2045,0.061296128
REGION1,FIHS,S01B2,2046,0.061296128
REGION1,FIHS,S01B2,2047,0.061296128
REGION1,FIHS,S01B2,2048,0.061296128
REGION1,FIHS,S01B2,2049,0.061296128
REGION1,FIHS,S01B2,2050,0.061296128
REGION1,FIHS,S01B2,2051,0.061296128
REGION1,FIHS,S01B2,2052,0.061296128
REGION1,FIHS,S01B2,2053,0.061296128
REGION1,FIHS,S01B2,2054,0.061296128
REGION1,FIHS,S01B2,2055,0.061296128
REGION1,FIHS,S01B2,2056,0.061296128
REGION1,FIHS,S01B2,2057,0.061296128
REGION1,FIHS,S01B2,2058,0.061296128
REGION1,FIHS,S01B2,2059,0.061296128
REGION1,FIHS,S01B2,2060,0.061296128
REGION1,FIHS,S01B3,2015,0.012259226
REGION1,FIHS,S01B3,2016,0.012259226
REGION1,FIHS,S01B3,2017,0.012259226
REGION1,FIHS,S01B3,2018,0.012259226
REGION1,FIHS,S01B3,2019,0.012259226
REGION1,FIHS,S01B3,2020,0.012259226
REGION1,FIHS,S01B3,2021,0.012259226
REGION1,FIHS,S01B3,2022,0.012259226
REGION1,FIHS,S01B3,2023,0.012259226
REGION1,FIHS,S01B3,2024,0.012259226
REGION1,FIHS,S01B3,2025,0.012259226
REGION1,FIHS,S01B3,2026,0.012259226
REGION1,FIHS,S01B3,2027,0.012259226
REGION1,FIHS,S01B3,2028,0.012259226
REGION1,FIHS,S01B3,2029,0.012259226
REGION1,FIHS,S01B3,2030,0.012259226
REGION1,FIHS,S01B3,2031,0.012259226
REGION1,FIHS,S01B3,2032,0.012259226
REGION1,FIHS,S01B3,2033,0.012259226
REGION1,FIHS,S01B3,2034,0.012259226
REGION1,FIHS,S01B3,2035,0.012259226
REGION1,FIHS,S01B3,2036,0.012259226
REGION1,FIHS,S01B3,2037,0.012259226
REGION1,FIHS,S01B3,2038,0.012259226
REGION1,FIHS,S01B3,2039,0.012259226
REGION1,FIHS,S01B3,2040,0.012259226
REGION1,FIHS,S01B3,2041,0.012259226
REGION1,FIHS,S01B3,2042,0.012259226
REGION1,FIHS,S01B3,2043,0.012259226
REGION1,FIHS,S01B3,2044,0.012259226
REGION1,FIHS,S01B3,2045,0.012259226
REGION1,FIHS,S01B3,2046,0.012259226
REGION1,FIHS,S01B3,2047,0.012259226
REGION1,FIHS,S01B3,2048,0.012259226
REGION1,FIHS,S01B3,2049,0.012259226
REGION1,FIHS,S01B3,2050,0.012259226
REGION1,FIHS,S01B3,2051,0.012259226
REGION1,FIHS,S01B3,2052,0.012259226
REGION1,FIHS,S01B3,2053,0.012259226
REGION1,FIHS,S01B3,2054,0.012259226
REGION1,FIHS,S01B3,2055,0.012259226
REGION1,FIHS,S01B3,2056,0.012259226
REGION1,FIHS,S01B3,2057,0.012259226
REGION1,FIHS,S01B3,2058,0.012259226
REGION1,FIHS,S01B3,2059,0.012259226
REGION1,FIHS,S01B3,2060,0.012259226
REGION1,FIHS,S02B1,2015,0.01417473
REGION1,FIHS,S02B1,2016,0.01417473
REGION1,FIHS,S02B1,2017,0.01417473
REGION1,FIHS,S02B1,2018,0.01417473
REGION1,FIHS,S02B1,2019,0.01417473
REGION1,FIHS,S02B1,2020,0.01417473
REGION1,FIHS,S02B1,2021,0.01417473
REGION1,FIHS,S02B1,2022,0.01417473
REGION1,FIHS,S02B1,2023,0.01417473
REGION1,FIHS,S02B1,2024,0.01417473
REGION1,FIHS,S02B1,2025,0.01417473
REGION1,FIHS,S02B1,2026,0.01417473
REGION1,FIHS,S02B1,2027,0.01417473
REGION1,FIHS,S02B1,2028,0.01417473
REGION1,FIHS,S02B1,2029,0.01417473
REGION1,FIHS,S02B1,2030,0.01417473
REGION1,FIHS,S02B1,2031,0.01417473
REGION1,FIHS,S02B1,2032,0.01417473
REGION1,FIHS,S02B1,2033,0.01417473
REGION1,FIHS,S02B1,2034,0.01417473
REGION1,FIHS,S02B1,2035,0.01417473
REGION1,FIHS,S02B1,2036,0.01417473
REGION1,FIHS,S02B1,2037,0.01417473
REGION1,FIHS,S02B1,2038,0.01417473
REGION1,FIHS,S02B1,2039,0.01417473
REGION1,FIHS,S02B1,2040,0.01417473
REGION1,FIHS,S02B1,2041,0.01417473
REGION1,FIHS,S02B1,2042,0.01417473
REGION1,FIHS,S02B1,2043,0.01417473
REGION1,FIHS,S02B1,2044,0.01417473
REGION1,FIHS,S02B1,2045,0.01417473
REGION1,FIHS,S02B1,2046,0.01417473
REGION1,FIHS,S02B1,2047,0.01417473
REGION1,FIHS,S02B1,2048,0.01417473
REGION1,FIHS,S02B1,2049,0.01417473
REGION1,FIHS,S02B1,2050,0.01417473
REGION1,FIHS,S02B1,2051,0.01417473
REGION1,FIHS,S02B1,2052,0.01417473
REGION1,FIHS,S02B1,2053,0.01417473
REGION1,FIHS,S02B1,2054,0.01417473
REGION1,FIHS,S02B1,2055,0.01417473
REGION1,FIHS,S02B1,2056,0.01417473
REGION1,FIHS,S02B1,2057,0.01417473
REGION1,FIHS,S02B1,2058,0.01417473
REGION1,FIHS,S02B1,2059,0.01417473
REGION1,FIHS,S02B1,2060,0.01417473
REGION1,FIHS,S02B2,2015,0.047129422
REGION1,FIHS,S02B2,2016,0.047129422
REGION1,FIHS,S02B2,2017,0.047129422
REGION1,FIHS,S02B2,2018,0.047129422
REGION1,FIHS,S02B2,2019,0.047129422
REGION1,FIHS,S02B2,2020,0.047129422
REGION1,FIHS,S02B2,2021,0.047129422
REGION1,FIHS,S02B2,2022,0.047129422
REGION1,FIHS,S02B2,2023,0.047129422
REGION1,FIHS,S02B2,2024,0.047129422
REGION1,FIHS,S02B2,2025,0.047129422
REGION1,FIHS,S02B2,2026,0.047129422
REGION1,FIHS,S02B2,2027,0.047129422
REGION1,FIHS,S02B2,2028,0.047129422
REGION1,FIHS,S02B2,2029,0.047129422
REGION1,FIHS,S02B2,2030,0.047129422
REGION1,FIHS,S02B2,2031,0.047129422
REGION1,FIHS,S02B2,2032,0.047129422
REGION1,FIHS,S02B2,2033,0.047129422
REGION1,FIHS,S02B2,2034,0.047129422
REGION1,FIHS,S02B2,2035,0.047129422
REGION1,FIHS,S02B2,2036,0.047129422
REGION1,FIHS,S02B2,2037,0.047129422
REGION1,FIHS,S02B2,2038,0.047129422
REGION1,FIHS,S02B2,2039,0.047129422
REGION1,FIHS,S02B2,2040,0.047129422
REGION1,FIHS,S02B2,2041,0.047129422
REGION1,FIHS,S02B2,2042,0.047129422
REGION1,FIHS,S02B2,2043,0.047129422
REGION1,FIHS,S02B2,2044,0.047129422
REGION1,FIHS,S02B2,2045,0.047129422
REGION1,FIHS,S02B2,2046,0.047129422
REGION1,FIHS,S02B2,2047,0.047129422
REGION1,FIHS,S02B2,2048,0.047129422
REGION1,FIHS,S02B2,2049,0.047129422
REGION1,FIHS,S02B2,2050,0.047129422
REGION1,FIHS,S02B2,2051,0.047129422
REGION1,FIHS,S02B2,2052,0.047129422
REGION1,FIHS,S02B2,2053,0.047129422
REGION1,FIHS,S02B2,2054,0.047129422
REGION1,FIHS,S02B2,2055,0.047129422
REGION1,FIHS,S02B2,2056,0.047129422
REGION1,FIHS,S02B2,2057,0.047129422
REGION1,FIHS,S02B2,2058,0.047129422
REGION1,FIHS,S02B2,2059,0.047129422
REGION1,FIHS,S02B2,2060,0.047129422
REGION1,FIHS,S02B3,2015,0.004736915
REGION1,FIHS,S02B3,2016,0.004736915
REGION1,FIHS,S02B3,2017,0.004736915
REGION1,FIHS,S02B3,2018,0.004736915
REGION1,FIHS,S02B3,2019,0.004736915
REGION1,FIHS,S02B3,2020,0.004736915
REGION1,FIHS,S02B3,2021,0.004736915
REGION1,FIHS,S02B3,2022,0.004736915
REGION1,FIHS,S02B3,2023,0.004736915
REGION1,FIHS,S02B3,2024,0.004736915
REGION1,FIHS,S02B3,2025,0.004736915
REGION1,FIHS,S02B3,2026,0.004736915
REGION1,FIHS,S02B3,2027,0.004736915
REGION1,FIHS,S02B3,2028,0.004736915
REGION1,FIHS,S02B3,2029,0.004736915
REGION1,FIHS,S02B3,2030,0.004736915
REGION1,FIHS,S02B3,2031,0.004736915
REGION1,FIHS,S02B3,2032,0.004736915
REGION1,FIHS,S02B3,2033,0.004736915
REGION1,FIHS,S02B3,2034,0.004736915
REGION1,FIHS,S02B3,2035,0.004736915
REGION1,FIHS,S02B3,2036,0.004736915
REGION1,FIHS,S02B3,2037,0.004736915
REGION1,FIHS,S02B3,2038,0.004736915
REGION1,FIHS,S02B3,2039,0.004736915
REGION1,FIHS,S02B3,2040,0.004736915
REGION1,FIHS,S02B3,2041,0.004736915
REGION1,FIHS,S02B3,2042,0.004736915
REGION1,FIHS,S02B3,2043,0.004736915
REGION1,FIHS,S02B3,2044,0.004736915
REGION1,FIHS,S02B3,2045,0.004736915
REGION1,FIHS,S02B3,2046,0.004736915
REGION1,FIHS,S02B3,2047,0.004736915
REGION1,FIHS,S02B3,2048,0.004736915
REGION1,FIHS,S02B3,2049,0.004736915
REGION1,FIHS,S02B3,2050,0.004736915
REGION1,FIHS,S02B3,2051,0.004736915
REGION1,FIHS,S02B3,2052,0.004736915
REGION1,FIHS,S02B3,2053,0.004736915
REGION1,FIHS,S02B3,2054,0.004736915
REGION1,FIHS,S02B3,2055,0.004736915
REGION1,FIHS,S02B3,2056,0.004736915
REGION1,FIHS,S02B3,2057,0.004736915
REGION1,FIHS,S02B3,2058,0.004736915
REGION1,FIHS,S02B3,2059,0.004736915
REGION1,FIHS,S02B3,2060,0.004736915
REGION1,FIHS,S03B1,2015,0.077468944
REGION1,FIHS,S03B1,2016,0.077468944
REGION1,FIHS,S03B1,2017,0.077468944
REGION1,FIHS,S03B1,2018,0.077468944
REGION1,FIHS,S03B1,2019,0.077468944
REGION1,FIHS,S03B1,2020,0.077468944
REGION1,FIHS,S03B1,2021,0.077468944
REGION1,FIHS,S03B1,2022,0.077468944
REGION1,FIHS,S03B1,2023,0.077468944
REGION1,FIHS,S03B1,2024,0.077468944
REGION1,FIHS,S03B1,2025,0.077468944
REGION1,FIHS,S03B1,2026,0.077468944
REGION1,FIHS,S03B1,2027,0.077468944
REGION1,FIHS,S03B1,2028,0.077468944
REGION1,FIHS,S03B1,2029,0.077468944
REGION1,FIHS,S03B1,2030,0.077468944
REGION1,FIHS,S03B1,2031,0.077468944
REGION1,FIHS,S03B1,2032,0.077468944
REGION1,FIHS,S03B1,2033,0.077468944
REGION1,FIHS,S03B1,2034,0.077468944
REGION1,FIHS,S03B1,2035,0.077468944
REGION1,FIHS,S03B1,2036,0.077468944
REGION1,FIHS,S03B1,2037,0.077468944
REGION1,FIHS,S03B1,2038,0.077468944
REGION1,FIHS,S03B1,2039,0.077468944
REGION1,FIHS,S03B1,2040,0.077468944
REGION1,FIHS,S03B1,2041,0.077468944
REGION1,FIHS,S03B1,2042,0.077468944
REGION1,FIHS,S03B1,2043,0.077468944
REGION1,FIHS,S03B1,2044,0.077468944
REGION1,FIHS,S03B1,2045,0.077468944
REGION1,FIHS,S03B1,2046,0.077468944
REGION1,FIHS,S03B1,2047,0.077468944
REGION1,FIHS,S03B1,2048,0.077468944
REGION1,FIHS,S03B1,2049,0.077468944
REGION1,FIHS,S03B1,2050,0.077468944
REGION1,FIHS,S03B1,2051,0.077468944
REGION1,FIHS,S03B1,2052,0.077468944
REGION1,FIHS,S03B1,2053,0.077468944
REGION1,FIHS,S03B1,2054,0.077468944
REGION1,FIHS,S03B1,2055,0.077468944
REGION1,FIHS,S03B1,2056,0.077468944
REGION1,FIHS,S03B1,2057,0.077468944
REGION1,FIHS,S03B1,2058,0.077468944
REGION1,FIHS,S03B1,2059,0.077468944
REGION1,FIHS,S03B1,2060,0.077468944
REGION1,FIHS,S03B2,2015,0.567201644
REGION1,FIHS,S03B2,2016,0.567201644
REGION1,FIHS,S03B2,2017,0.567201644
REGION1,FIHS,S03B2,2018,0.567201644
REGION1,FIHS,S03B2,2019,0.567201644
REGION1,FIHS,S03B2,2020,0.567201644
REGION1,FIHS,S03B2,2021,0.567201644
REGION1,FIHS,S03B2,2022,0.567201644
REGION1,FIHS,S03B2,2023,0.567201644
REGION1,FIHS,S03B2,2024,0.567201644
REGION1,FIHS,S03B2,2025,0.567201644
REGION1,FIHS,S03B2,2026,0.567201644
REGION1,FIHS,S03B2,2027,0.567201644
REGION1,FIHS,S03B2,2028,0.567201644
REGION1,FIHS,S03B2,2029,0.567201644
REGION1,FIHS,S03B2,2030,0.567201644
REGION1,FIHS,S03B2,2031,0.567201644
REGION1,FIHS,S03B2,2032,0.567201644
REGION1,FIHS,S03B2,2033,0.567201644
REGION1,FIHS,S03B2,2034,0.567201644
REGION1,FIHS,S03B2,2035,0.567201644
REGION1,FIHS,S03B2,2036,0.567201644
REGION1,FIHS,S03B2,2037,0.567201644
REGION1,FIHS,S03B2,2038,0.567201644
REGION1,FIHS,S03B2,2039,0.567201644
REGION1,FIHS,S03B2,2040,0.567201644
REGION1,FIHS,S03B2,2041,0.567201644
REGION1,FIHS,S03B2,2042,0.567201644
REGION1,FIHS,S03B2,2043,0.567201644
REGION1,FIHS,S03B2,2044,0.567201644
REGION1,FIHS,S03B2,2045,0.567201644
REGION1,FIHS,S03B2,2046,0.567201644
REGION1,FIHS,S03B2,2047,0.567201644
REGION1,FIHS,S03B2,2048,0.567201644
REGION1,FIHS,S03B2,2049,0.567201644
REGION1,FIHS,S03B2,2050,0.567201644
REGION1,FIHS,S03B2,2051,0.567201644
REGION1,FIHS,S03B2,2052,0.567201644
REGION1,FIHS,S03B2,2053,0.567201644
REGION1,FIHS,S03B2,2054,0.567201644
REGION1,FIHS,S03B2,2055,0.567201644
REGION1,FIHS,S03B2,2056,0.567201644
REGION1,FIHS,S03B2,2057,0.567201644
REGION1,FIHS,S03B2,2058,0.567201644
REGION1,FIHS,S03B2,2059,0.567201644
REGION1,FIHS,S03B2,2060,0.567201644
REGION1,FIHS,S03B3,2015,0.064651767
REGION1,FIHS,S03B3,2016,0.064651767
REGION1,FIHS,S03B3,2017,0.064651767
REGION1,FIHS,S03B3,2018,0.064651767
REGION1,FIHS,S03B3,2019,0.064651767
REGION1,FIHS,S03B3,2020,0.064651767
REGION1,FIHS,S03B3,2021,0.064651767
REGION1,FIHS,S03B3,2022,0.064651767
REGION1,FIHS,S03B3,2023,0.064651767
REGION1,FIHS,S03B3,2024,0.064651767
REGION1,FIHS,S03B3,2025,0.064651767
REGION1,FIHS,S03B3,2026,0.064651767
REGION1,FIHS,S03B3,2027,0.064651767
REGION1,FIHS,S03B3,2028,0.064651767
REGION1,FIHS,S03B3,2029,0.064651767
REGION1,FIHS,S03B3,2030,0.064651767
REGION1,FIHS,S03B3,2031,0.064651767
REGION1,FIHS,S03B3,2032,0.064651767
REGION1,FIHS,S03B3,2033,0.064651767
REGION1,FIHS,S03B3,2034,0.064651767
REGION1,FIHS,S03B3,2035,0.064651767
REGION1,FIHS,S03B3,2036,0.064651767
REGION1,FIHS,S03B3,2037,0.064651767
REGION1,FIHS,S03B3,2038,0.064651767
REGION1,FIHS,S03B3,2039,0.064651767
REGION1,FIHS,S03B3,2040,0.064651767
REGION1,FIHS,S03B3,2041,0.064651767
REGION1,FIHS,S03B3,2042,0.064651767
REGION1,FIHS,S03B3,2043,0.064651767
REGION1,FIHS,S03B3,2044,0.064651767
REGION1,FIHS,S03B3,2045,0.064651767
REGION1,FIHS,S03B3,2046,0.064651767
REGION1,FIHS,S03B3,2047,0.064651767
REGION1,FIHS,S03B3,2048,0.064651767
REGION1,FIHS,S03B3,2049,0.064651767
REGION1,FIHS,S03B3,2050,0.064651767
REGION1,FIHS,S03B3,2051,0.064651767
REGION1,FIHS,S03B3,2052,0.064651767
